,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
45,37.off,./normalized-psb-db/Cup/37.off,Cup,0.9771457441406755,0.6777336280140146,0.7568932312267659,0.6559469564925896,0.5658524566951437,0.4030850294561993,0.079,0.1665,0.2165,0.21,0.158,0.0805,0.0475,0.027,0.013,0.002,0.0,0.241,0.655,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.142,0.2155,0.3405,0.205,0.0485,0.0,0.0,0.0,0.0,0.0105,0.0945,0.1905,0.279,0.2855,0.133,0.007,0.0,0.0,0.0,0.1305,0.476,0.3635,0.03,0.0,0.0,0.0,0.0,0.0,0.0
46,23.off,./normalized-psb-db/Cup/23.off,Cup,0.7388497430414708,0.38391029858190606,0.6489355861829895,0.5910539273306014,0.4076441167642424,0.4088623120093891,0.0835,0.178,0.2055,0.2045,0.1505,0.09,0.0465,0.029,0.009,0.0035,0.0,0.364,0.604,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.18,0.254,0.3085,0.196,0.008,0.0,0.0,0.0,0.0,0.021,0.137,0.2465,0.3135,0.2395,0.042,0.0005,0.0,0.0,0.0,0.1815,0.548,0.265,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
47,27.off,./normalized-psb-db/Cup/27.off,Cup,0.8671904768036478,0.3773728342512701,0.6642591476863005,0.7844762569887869,0.5287884290528664,0.40830068205837566,0.081,0.1795,0.215,0.1895,0.159,0.0965,0.0465,0.0215,0.009,0.0025,0.0,0.326,0.603,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.151,0.243,0.331,0.187,0.0445,0.0,0.0,0.0,0.0,0.0205,0.112,0.2235,0.3105,0.2545,0.0755,0.0035,0.0,0.0,0.0,0.1405,0.512,0.331,0.0165,0.0,0.0,0.0,0.0,0.0,0.0
48,33.off,./normalized-psb-db/Cup/33.off,Cup,0.8851248244368944,0.6688772771355181,0.7546667810061276,0.5770934238453547,0.4851080071431098,0.40384065790711776,0.071,0.165,0.209,0.216,0.1685,0.091,0.0475,0.021,0.0085,0.0025,0.0,0.245,0.693,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.153,0.2335,0.3205,0.216,0.0315,0.0,0.0,0.0,0.0,0.0155,0.0945,0.202,0.3095,0.2795,0.094,0.005,0.0,0.0,0.0,0.1225,0.503,0.355,0.0195,0.0,0.0,0.0,0.0,0.0,0.0
49,32.off,./normalized-psb-db/Cup/32.off,Cup,0.8318912095812633,0.4091776217899543,0.6242034948867194,1.0095987710473744,0.46594600257183266,0.40743390573030513,0.0765,0.1725,0.21,0.209,0.1485,0.09,0.055,0.0255,0.011,0.002,0.0,0.387,0.577,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0555,0.1605,0.2655,0.3375,0.1535,0.0275,0.0,0.0,0.0,0.0,0.017,0.112,0.2405,0.337,0.2405,0.052,0.001,0.0,0.0,0.0,0.1725,0.5565,0.263,0.008,0.0,0.0,0.0,0.0,0.0,0.0
50,26.off,./normalized-psb-db/Cup/26.off,Cup,0.8647570815914595,0.5804706780332843,0.6583557066058445,1.0912947498012566,0.5322790720728034,0.4103121499454705,0.079,0.166,0.214,0.202,0.146,0.1025,0.05,0.029,0.0075,0.004,0.0,0.351,0.581,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.168,0.272,0.305,0.1725,0.0315,0.0005,0.0,0.0,0.0,0.0125,0.1025,0.2375,0.3245,0.2515,0.0675,0.004,0.0,0.0,0.0,0.1635,0.5275,0.302,0.007,0.0,0.0,0.0,0.0,0.0,0.0
51,30.off,./normalized-psb-db/Cup/30.off,Cup,0.6328109183359747,0.5633941181195108,0.7844984548741769,0.6053047943075225,0.6912860705110616,0.4169072193209663,0.1285,0.213,0.147,0.163,0.1275,0.098,0.0575,0.038,0.021,0.0065,0.135,0.252,0.376,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.195,0.2365,0.1845,0.127,0.137,0.0425,0.0,0.0,0.0,0.0305,0.165,0.267,0.238,0.1785,0.093,0.027,0.001,0.0,0.0,0.2145,0.5325,0.23,0.023,0.0,0.0,0.0,0.0,0.0,0.0
52,24.off,./normalized-psb-db/Cup/24.off,Cup,0.8962129958962055,0.7229550126198945,0.7715340229185061,0.5031948302848155,0.5009076447346499,0.405956569422942,0.082,0.184,0.222,0.189,0.145,0.0855,0.054,0.0295,0.008,0.001,0.0,0.202,0.711,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.139,0.212,0.281,0.251,0.0825,0.001,0.0,0.0,0.0,0.0105,0.093,0.193,0.2785,0.2825,0.1315,0.011,0.0,0.0,0.0,0.133,0.455,0.374,0.038,0.0,0.0,0.0,0.0,0.0,0.0
53,25.off,./normalized-psb-db/Cup/25.off,Cup,0.9689450284776413,0.39292225477365683,0.6898457921564941,1.2623865502557723,0.6545992588521581,0.40902591454994697,0.0895,0.1785,0.2215,0.176,0.1435,0.0925,0.055,0.0305,0.0115,0.0015,0.0,0.319,0.415,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.124,0.225,0.3305,0.166,0.091,0.021,0.0,0.0,0.0,0.016,0.089,0.186,0.3055,0.268,0.1185,0.017,0.0,0.0,0.0,0.136,0.47,0.366,0.028,0.0,0.0,0.0,0.0,0.0,0.0
54,31.off,./normalized-psb-db/Cup/31.off,Cup,0.844059669425071,0.7022494417692677,0.7897658381852807,0.493236012083648,0.5367114899220023,0.40671708485403774,0.082,0.181,0.2215,0.1925,0.149,0.083,0.045,0.03,0.012,0.004,0.0,0.323,0.617,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.149,0.256,0.3245,0.187,0.037,0.0,0.0,0.0,0.0,0.015,0.102,0.234,0.316,0.239,0.0865,0.0075,0.0,0.0,0.0,0.153,0.5315,0.2965,0.019,0.0,0.0,0.0,0.0,0.0,0.0
55,40.off,./normalized-psb-db/Cup/40.off,Cup,0.8449728706512398,0.5782262790710184,0.5617951443093339,1.0532513826874814,0.5195871748381578,0.41378503135724254,0.0835,0.19,0.207,0.1745,0.149,0.097,0.0545,0.0325,0.0105,0.0015,0.0,0.417,0.495,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.1445,0.336,0.266,0.1505,0.0535,0.0015,0.0,0.0,0.0,0.018,0.1115,0.239,0.349,0.25,0.0325,0.0,0.0,0.0,0.0,0.1635,0.555,0.281,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
56,28.off,./normalized-psb-db/Cup/28.off,Cup,0.805131815656756,0.6025375576682794,0.6874725161511885,0.704997902189931,0.4769917951897127,0.4063151158258241,0.0775,0.1705,0.2105,0.2085,0.162,0.0895,0.049,0.0175,0.012,0.003,0.0,0.322,0.618,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.1625,0.242,0.335,0.187,0.021,0.0,0.0,0.0,0.0,0.018,0.1175,0.23,0.3205,0.258,0.053,0.003,0.0,0.0,0.0,0.1505,0.5365,0.3015,0.0115,0.0,0.0,0.0,0.0,0.0,0.0
57,29.off,./normalized-psb-db/Cup/29.off,Cup,0.7861934668735464,0.5729028193542944,0.6014307325626684,0.9239163796675205,0.49755038643941285,0.408486514770327,0.098,0.1725,0.221,0.194,0.1395,0.0935,0.0475,0.021,0.011,0.002,0.0,0.401,0.525,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0585,0.162,0.309,0.283,0.1605,0.027,0.0,0.0,0.0,0.0,0.0275,0.134,0.2305,0.314,0.251,0.041,0.002,0.0,0.0,0.0,0.1905,0.5345,0.2675,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
58,39.off,./normalized-psb-db/Cup/39.off,Cup,0.8489240653889198,0.5540225571096664,0.5859879230872531,1.7258542731881525,0.39216365044091006,0.40544156544597043,0.0875,0.1615,0.2285,0.187,0.1425,0.114,0.0475,0.0175,0.011,0.003,0.0,0.24,0.707,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.1455,0.208,0.344,0.2205,0.018,0.0,0.0,0.0,0.0,0.024,0.135,0.212,0.2545,0.2905,0.0815,0.0025,0.0,0.0,0.0,0.182,0.484,0.3165,0.0175,0.0,0.0,0.0,0.0,0.0,0.0
59,38.off,./normalized-psb-db/Cup/38.off,Cup,0.8798090999551357,0.353575592577009,0.6950017321223216,0.6787308354480212,0.5094816926718145,0.40838577485833716,0.107,0.158,0.2015,0.19,0.1525,0.1045,0.047,0.0225,0.0145,0.0025,0.0,0.112,0.778,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.1285,0.171,0.316,0.237,0.09,0.0,0.0,0.0,0.0,0.0175,0.1235,0.195,0.2305,0.2635,0.15,0.02,0.0,0.0,0.0,0.161,0.476,0.3195,0.0435,0.0,0.0,0.0,0.0,0.0,0.0
60,209.off,./normalized-psb-db/Plier/209.off,Plier,0.4062859405678229,0.5124818117687283,0.36045416093745175,0.4761659394546075,0.7274236813241238,0.7778506878455972,0.2265,0.178,0.134,0.099,0.0705,0.0665,0.072,0.0665,0.058,0.029,0.219,0.348,0.27,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.256,0.2295,0.1805,0.128,0.0445,0.0015,0.0,0.0,0.0,0.1035,0.3835,0.247,0.142,0.0885,0.0275,0.0075,0.0005,0.0,0.0,0.646,0.3525,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,220.off,./normalized-psb-db/Plier/220.off,Plier,0.3917468096553312,0.5075133908552515,0.34808499379563507,0.49156768143445656,0.6916241991500172,0.8858262323753688,0.2555,0.1855,0.127,0.0765,0.061,0.0655,0.0745,0.074,0.0545,0.026,0.232,0.382,0.3,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.1775,0.267,0.25,0.1845,0.095,0.0255,0.0005,0.0,0.0,0.0,0.1275,0.4315,0.2575,0.111,0.0555,0.0145,0.0025,0.0,0.0,0.0,0.7605,0.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,208.off,./normalized-psb-db/Plier/208.off,Plier,0.40361949598893176,0.4754680022842292,0.3562749875146647,0.47685586496213594,0.6978625338517273,0.7091633334740924,0.2305,0.172,0.139,0.1135,0.0775,0.067,0.0635,0.0545,0.0515,0.031,0.218,0.349,0.304,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.239,0.2335,0.2135,0.125,0.028,0.005,0.0,0.0,0.0,0.0985,0.383,0.243,0.1535,0.0825,0.0275,0.0115,0.0005,0.0,0.0,0.62,0.379,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,218.off,./normalized-psb-db/Plier/218.off,Plier,0.41076531551954937,0.5135426133123575,0.3505120812476088,0.47788233866881796,0.7476040112072669,0.7055444508257563,0.199,0.1815,0.1745,0.1025,0.0855,0.0695,0.054,0.0545,0.053,0.026,0.252,0.322,0.293,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.1545,0.2365,0.231,0.2485,0.0895,0.034,0.006,0.0,0.0,0.0,0.1075,0.3725,0.269,0.1335,0.0805,0.033,0.004,0.0,0.0,0.0,0.65,0.3495,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,219.off,./normalized-psb-db/Plier/219.off,Plier,0.39356033604686935,0.4791144915505704,0.3603917817307114,0.4901398711464069,0.7737337314047945,0.8590492605729033,0.2355,0.1785,0.1405,0.0905,0.0845,0.0655,0.0575,0.0715,0.0475,0.0285,0.222,0.373,0.278,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.244,0.25,0.1955,0.1055,0.03,0.001,0.0,0.0,0.0,0.132,0.393,0.2655,0.133,0.055,0.0135,0.007,0.001,0.0,0.0,0.6975,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,214.off,./normalized-psb-db/Plier/214.off,Plier,0.3686687343082275,0.483484969163731,0.3072715064265549,0.46685398582870685,0.37885260398385345,0.887200046490903,0.2585,0.1995,0.108,0.0785,0.0555,0.064,0.0615,0.0625,0.079,0.033,0.317,0.414,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435,0.3235,0.214,0.1415,0.067,0.0105,0.0,0.0,0.0,0.0,0.204,0.516,0.2035,0.075,0.0015,0.0,0.0,0.0,0.0,0.0,0.9005,0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,215.off,./normalized-psb-db/Plier/215.off,Plier,0.37478293741038876,0.5050139309151356,0.31185476820489855,0.468324101858811,0.3800172304754762,0.8386737655130566,0.2305,0.212,0.1135,0.0865,0.072,0.07,0.064,0.0595,0.0555,0.0365,0.308,0.392,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115,0.337,0.23,0.146,0.065,0.0105,0.0,0.0,0.0,0.0,0.174,0.49,0.227,0.095,0.014,0.0,0.0,0.0,0.0,0.0,0.8535,0.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,201.off,./normalized-psb-db/Plier/201.off,Plier,0.3864246851321822,0.47914262026659654,0.3307958492777786,0.46717304984708574,0.48367501431907634,0.7647237031735248,0.242,0.1705,0.137,0.096,0.085,0.0745,0.057,0.057,0.053,0.028,0.273,0.378,0.324,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.2555,0.3155,0.165,0.0695,0.0125,0.0,0.0,0.0,0.0,0.141,0.429,0.2495,0.117,0.0585,0.005,0.0,0.0,0.0,0.0,0.7505,0.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,217.off,./normalized-psb-db/Plier/217.off,Plier,0.3965221191126172,0.47713907205443207,0.3344909948971788,0.4744460086978235,0.5973107382213368,0.7480740759229163,0.239,0.184,0.144,0.1115,0.084,0.059,0.047,0.06,0.052,0.0195,0.25,0.37,0.302,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.253,0.294,0.1885,0.068,0.024,0.002,0.0,0.0,0.0,0.1155,0.4295,0.2425,0.128,0.061,0.023,0.0005,0.0,0.0,0.0,0.6835,0.3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,203.off,./normalized-psb-db/Plier/203.off,Plier,0.39416641873231034,0.4773253917959469,0.34263299136887126,0.4696813026765864,0.5762872111101238,0.7243978438734218,0.2335,0.175,0.1315,0.124,0.07,0.074,0.0555,0.0535,0.052,0.031,0.26,0.376,0.326,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.249,0.263,0.2235,0.069,0.0195,0.001,0.0,0.0,0.0,0.1235,0.4265,0.253,0.117,0.0555,0.023,0.0015,0.0,0.0,0.0,0.6975,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,202.off,./normalized-psb-db/Plier/202.off,Plier,0.3890925057197263,0.4785589851736972,0.3359173968832644,0.46846516135897515,0.5251337329205804,0.7503708207671418,0.237,0.174,0.139,0.1055,0.089,0.069,0.045,0.0565,0.053,0.032,0.26,0.376,0.344,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.271,0.268,0.198,0.074,0.014,0.0,0.0,0.0,0.0,0.135,0.4265,0.239,0.127,0.0575,0.014,0.001,0.0,0.0,0.0,0.7315,0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,216.off,./normalized-psb-db/Plier/216.off,Plier,0.37728141306342816,0.5055752104665988,0.3157558144938094,0.4689237915074148,0.397930790465793,0.8201533069416791,0.2375,0.1955,0.1275,0.0865,0.086,0.061,0.0625,0.069,0.051,0.0235,0.295,0.397,0.304,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.3145,0.243,0.1625,0.064,0.0105,0.0,0.0,0.0,0.0,0.1465,0.4855,0.242,0.1055,0.0205,0.0,0.0,0.0,0.0,0.0,0.828,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,212.off,./normalized-psb-db/Plier/212.off,Plier,0.36900388154435054,0.48291703711587725,0.31751171634723385,0.4593700491254947,0.388188988915631,0.8954806784331604,0.2845,0.2085,0.093,0.0625,0.056,0.06,0.059,0.0705,0.0655,0.0405,0.297,0.381,0.299,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.3045,0.2255,0.1395,0.0815,0.018,0.0,0.0,0.0,0.0,0.2015,0.495,0.2165,0.077,0.0095,0.0005,0.0,0.0,0.0,0.0,0.8665,0.1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,206.off,./normalized-psb-db/Plier/206.off,Plier,0.3939992806477668,0.4775549791926623,0.34376570320556776,0.4716789886576325,0.5832414941160627,0.7363631659613736,0.2375,0.17,0.146,0.105,0.078,0.0645,0.061,0.054,0.055,0.029,0.234,0.353,0.353,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1635,0.256,0.256,0.2225,0.0755,0.025,0.0015,0.0,0.0,0.0,0.138,0.408,0.246,0.1165,0.0615,0.0275,0.0025,0.0,0.0,0.0,0.6845,0.3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,207.off,./normalized-psb-db/Plier/207.off,Plier,0.3949152152695402,0.5097357494276834,0.34434010261707476,0.4728405760458957,0.6036105742231728,0.7175330102481562,0.241,0.1805,0.136,0.1295,0.086,0.056,0.0525,0.041,0.053,0.0245,0.241,0.348,0.324,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.1545,0.262,0.242,0.2315,0.091,0.017,0.002,0.0,0.0,0.0,0.1335,0.415,0.2305,0.138,0.059,0.021,0.003,0.0,0.0,0.0,0.6535,0.346,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,213.off,./normalized-psb-db/Plier/213.off,Plier,0.364479989642139,0.502663271630561,0.30193505738358656,0.4678350452035511,0.3780502684827436,0.9492145610237861,0.2985,0.1745,0.089,0.066,0.0545,0.062,0.067,0.0715,0.074,0.043,0.334,0.414,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535,0.3245,0.2125,0.144,0.056,0.0095,0.0,0.0,0.0,0.0,0.2225,0.5355,0.2065,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.9405,0.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,205.off,./normalized-psb-db/Plier/205.off,Plier,0.3891734166938671,0.47867831948178236,0.3282653408641367,0.470073993904506,0.5135001151563712,0.7760320631630826,0.225,0.1895,0.14,0.107,0.0775,0.066,0.057,0.0505,0.0595,0.028,0.269,0.386,0.314,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.2735,0.2935,0.168,0.0725,0.0185,0.0,0.0,0.0,0.0,0.148,0.412,0.2495,0.1275,0.0535,0.0095,0.0,0.0,0.0,0.0,0.733,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,211.off,./normalized-psb-db/Plier/211.off,Plier,0.38353956745583223,0.48011814254077234,0.33387572551950134,0.47007673815211076,0.5128977040997493,0.8505156642816303,0.251,0.1995,0.119,0.086,0.058,0.0685,0.0665,0.073,0.0525,0.026,0.281,0.348,0.303,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.2075,0.27,0.254,0.164,0.0865,0.018,0.0,0.0,0.0,0.0,0.158,0.448,0.223,0.1185,0.0465,0.0055,0.0005,0.0,0.0,0.0,0.7715,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,210.off,./normalized-psb-db/Plier/210.off,Plier,0.39594914807134207,0.510116765741194,0.34851514282286356,0.47168840753072105,0.6104517128839847,0.7744948720331666,0.245,0.1605,0.1365,0.088,0.0785,0.075,0.068,0.072,0.0475,0.029,0.24,0.356,0.284,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,0.271,0.2535,0.159,0.109,0.0295,0.0025,0.0,0.0,0.0,0.12,0.3875,0.2565,0.152,0.06,0.02,0.004,0.0,0.0,0.0,0.7045,0.2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,204.off,./normalized-psb-db/Plier/204.off,Plier,0.3750309951815938,0.5052367588481073,0.3269975721425222,0.4659665817666064,0.4381538343874961,0.8937195934987352,0.2655,0.1855,0.11,0.0735,0.0655,0.0565,0.0625,0.084,0.0685,0.0285,0.309,0.354,0.298,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.2855,0.27,0.147,0.076,0.0185,0.0,0.0,0.0,0.0,0.177,0.4535,0.226,0.106,0.031,0.0065,0.0,0.0,0.0,0.0,0.811,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,108.off,./normalized-psb-db/Chair/108.off,Chair,0.4760519632352734,0.46649643305610267,0.47297208138293295,0.5961846331802623,0.48768250868133606,0.4178941928524395,0.1195,0.1925,0.202,0.1445,0.123,0.093,0.064,0.0345,0.0195,0.0075,0.19,0.517,0.287,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.298,0.351,0.165,0.051,0.0135,0.0,0.0,0.0,0.0,0.061,0.311,0.3675,0.214,0.045,0.0015,0.0,0.0,0.0,0.0,0.437,0.5225,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,120.off,./normalized-psb-db/Chair/120.off,Chair,0.4461945851831647,0.4750189279358389,0.43950183334558857,0.6399163261565816,0.44227259338558733,0.42457055105930314,0.1255,0.201,0.189,0.15,0.12,0.0875,0.0605,0.0355,0.023,0.008,0.232,0.459,0.263,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.2905,0.3685,0.15,0.0495,0.0175,0.0,0.0,0.0,0.0,0.0715,0.2835,0.385,0.2065,0.052,0.0015,0.0,0.0,0.0,0.0,0.4305,0.5405,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,109.off,./normalized-psb-db/Chair/109.off,Chair,0.4264447007013628,0.5122566560262337,0.5092155620100033,0.5455936991100239,0.5573105366553068,0.4099488678202801,0.1205,0.1885,0.1965,0.151,0.108,0.094,0.071,0.0375,0.0265,0.0065,0.209,0.471,0.275,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.1335,0.2785,0.3555,0.177,0.044,0.0115,0.0,0.0,0.0,0.0,0.086,0.308,0.3375,0.205,0.056,0.0075,0.0,0.0,0.0,0.0,0.4525,0.491,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,119.off,./normalized-psb-db/Chair/119.off,Chair,0.4590999551175264,0.5146770523349739,0.49645964105747326,0.6405365424976077,0.49050457105600154,0.408688876178176,0.103,0.2015,0.2085,0.154,0.133,0.087,0.0645,0.0255,0.017,0.006,0.182,0.546,0.253,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.2635,0.4095,0.163,0.037,0.012,0.0,0.0,0.0,0.0,0.067,0.2815,0.342,0.255,0.048,0.0065,0.0,0.0,0.0,0.0,0.4095,0.5225,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,118.off,./normalized-psb-db/Chair/118.off,Chair,0.41918683672561635,0.4784556666079592,0.43781634838645367,0.5896651398432692,0.5111547897921708,0.4266327991787159,0.159,0.202,0.177,0.138,0.1105,0.087,0.0615,0.033,0.0265,0.0055,0.206,0.476,0.3,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.275,0.3245,0.1945,0.0575,0.0115,0.0,0.0,0.0,0.0,0.0875,0.3195,0.3495,0.193,0.048,0.0025,0.0,0.0,0.0,0.0,0.4735,0.4935,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,115.off,./normalized-psb-db/Chair/115.off,Chair,0.43293369592039455,0.4775404172833358,0.4948811181702348,0.6399609161228678,0.44795152925376935,0.41768923951552367,0.144,0.169,0.203,0.1455,0.1225,0.095,0.059,0.0335,0.0215,0.007,0.194,0.507,0.259,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.2665,0.375,0.1575,0.05,0.0135,0.0,0.0,0.0,0.0,0.0775,0.2695,0.346,0.2475,0.057,0.0025,0.0,0.0,0.0,0.0,0.429,0.522,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,101.off,./normalized-psb-db/Chair/101.off,Chair,0.4155318110031777,0.5062930095542428,0.4334017079882453,0.6483154014727653,0.48107109745278775,0.4248625358453241,0.134,0.184,0.184,0.1435,0.1155,0.0895,0.0725,0.046,0.023,0.008,0.15,0.49,0.347,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.1455,0.2445,0.3135,0.223,0.06,0.0135,0.0,0.0,0.0,0.0,0.0795,0.2865,0.3455,0.2315,0.052,0.005,0.0,0.0,0.0,0.0,0.4625,0.4975,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,114.off,./normalized-psb-db/Chair/114.off,Chair,0.3696653444597664,0.486269172268047,0.41868717450396153,0.5497384255292517,0.45763303618711515,0.41743725634917617,0.1565,0.192,0.1735,0.14,0.1175,0.0985,0.0555,0.0335,0.0235,0.0095,0.392,0.401,0.139,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.1815,0.3565,0.2885,0.124,0.041,0.0085,0.0,0.0,0.0,0.0,0.1225,0.3615,0.347,0.1325,0.0355,0.001,0.0,0.0,0.0,0.0,0.556,0.413,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,102.off,./normalized-psb-db/Chair/102.off,Chair,0.485017107001106,0.5214258510927492,0.5231092693197886,0.6175379942398709,0.46998783612955625,0.41456069965851794,0.1275,0.181,0.2065,0.1425,0.115,0.088,0.061,0.045,0.0275,0.006,0.179,0.521,0.299,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.3075,0.3475,0.1745,0.0525,0.009,0.0,0.0,0.0,0.0,0.065,0.2645,0.377,0.2385,0.049,0.006,0.0,0.0,0.0,0.0,0.4065,0.5415,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,116.off,./normalized-psb-db/Chair/116.off,Chair,0.4910775941212196,0.4658176962532441,0.5420312035501235,0.6433837231343686,0.5221802808495075,0.4160269262528773,0.1205,0.1855,0.1935,0.1545,0.122,0.0965,0.0545,0.037,0.0265,0.0095,0.151,0.513,0.319,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.1035,0.2705,0.3345,0.214,0.068,0.0095,0.0,0.0,0.0,0.0,0.073,0.239,0.3805,0.2325,0.069,0.006,0.0,0.0,0.0,0.0,0.3785,0.549,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,117.off,./normalized-psb-db/Chair/117.off,Chair,0.4863818605176359,0.5114140233052034,0.5231660638230289,0.966798450674969,0.4661126238632851,0.4114642305735479,0.118,0.193,0.1885,0.171,0.123,0.0915,0.052,0.0305,0.023,0.0095,0.175,0.511,0.283,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.2515,0.382,0.202,0.039,0.012,0.0,0.0,0.0,0.0,0.06,0.2415,0.3455,0.2855,0.0615,0.006,0.0,0.0,0.0,0.0,0.3765,0.541,0.082,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
